,Địa điểm,Tên người dùng,Liên kết,Đánh giá chung,Ngày đánh giá,Tiêu đề,Nội dung
39,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,viuong,https://www.foody.vn/thanh-vien/viuong,6.0,15/04/2018 ,Jollibee - Trần Hưng Đạo,"Giao hàng rất rất lâu , thiếu món , nhầm nước , bótay.com luôn mà tại lười thì phải chịu thôi 😎
Được cái là đồ ăn hợp khẩu vị vs tui nên bị mấy vố rồi cũng không chừa 😎😎😎
Với lại mấy bạn khắc phục thấy tội ghê- chạy giao lại lần hai phần soup bị quên . Làm cho tui thấy mình thật xấu tính - giỏi hành ngkhac quá 😎😎😎"
40,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Thảo Uyên,https://www.foody.vn/thanh-vien/phamthaouyen11,5.0,09/04/2018 ,Jollibee - Trần Hưng Đạo,"Trưa hôm bữa mới ghé ăn, khách cũng hơi đông, tụi mình lại đi nguyên đám nên nhân viên có vẻ thiếu kiên nhẫn và lịch sự
Bù lại gà và mì ổn, trà khá thơm ngon"
41,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Trần Hạnh,https://www.foody.vn/thanh-vien/hong_hanh4321,7.8,07/04/2018 ,Jollibee - Trần Hưng Đạo,"Hẹn cô em gái đi ăn sáng ở đây vào cuối tuần với mã khuyến mãi của galaxy là giảm 30k. Jollibee chi nhánh này có thể xem là chi nhánh chính vì thấy nằm ở đây từ lâu lắm luôn rùi, nhìn bên ngoài còn tươm tất nhưng bên trong có cảm giác cũ và xuống cấp rùi, thiếu sự tươm tất và sạch sẽ. sáng cuối tuần nên đông kinh dị, nhiều gia định đi w con nít nên hơi ồn ào ở quầy order. mình gọi 1 phần mì ý, nhỏ e gọi combo cơm với fish nudget kèm rau củ, canh súp và nước ngọt. thấy có chạy combo j đó tặng kèm chai thủy tinh cũng khá xinh xắn nè. order xong thì lên tầng 1 ngồi vì tầng trệt có khu ngồi nhỏ thì đã full rùi, tầng 1 rộng và thoáng hơn. mì ý ăn ngon, giá dễ chịu mà ăn ổn quá, ngọt ngọt chua chua nhẹ, ăn kèm chút thịt và xúc xích, mì cũng đầy đặn đủ no. Cơm cá ăn ổn, phần combo đủ thứ mà giá ok là sự lựa chọn khá kinh tế. Tầng 2 có 2 phòng kính kiểu cho khách đặt tiệc. nhân viên trực ở tầng 1 khá nhiệt tình"
42,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Jun,https://www.foody.vn/thanh-vien/junnguyen02,8.4,05/04/2018 ,Mình đặt hàng từ 16:00 sao giờ chưa giao???,"🕺Giao hàng trong 30p ( có gọi báo là có thể từ 30-45p). Nhanh. Shipper thân thiện. Trà không bị đổ.
🍗 Gà : thịt mềm, vỏ không giòn lắm nhưng cũng không quá mềm. Cay hơn H&S bên Lotteria rất nhiều. Nêm nếm NGON.
🍔 Hamburger gà : là 2 miếng gà không xương. Ăn NHẠT, không thấy sốt bên trong, cũng có thể do ít quá không thấy được. Phải xịt hết 2 gói tương cà vô.
🍟 Khoai tây chiên vị kem sữa : MỀM. Không giòn. Vị kem sữa lạ miệng
🥃 Trà đào : 3 miếng đào bự như trong hình. NGON!!!
Tổng 97k."
43,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,viuong,https://www.foody.vn/thanh-vien/viuong,5.0,25/03/2018 ,"Dịch vụ giao hàng kém, đóng gói thức ăn thiếu",1 tiếng trôi qua chưa thấy giao hàng 😤😤😤
44,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,thanhngan.dt,https://www.foody.vn/thanh-vien/thanhngan.dt,1.0,14/03/2018 ,Dịch vụ giao hàng kém,Mình phải gọi lại 2 3 lần và hơn 1 tiếng sau mới nhận được. Đã vậy giao lại thiếu món. Thật sự là cách phục phụ rất tệ
45,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Vũ Thụy,https://www.foody.vn/thanh-vien/cindy_1127,2.6,11/03/2018 ,Jollibee - Trần Hưng Đạo,"Trưa nay không biết ăn gì, 12h40 gọi lên tổng đài order xong gần 50p sau cửa hàng mới gọi lại. Chờ anh shipper mòn mỏi hơn 40p mới có đồ ăn. Đói rã ruột nghĩ là đồ ăn sẽ gỡ gạc lại nhưng thôi đồ ăn nguội và ko ngon. Cơm tỏi nhão và ko có vị. Trải nghiệm ko tốt và cũng ko nghĩ là sẽ có lần sau."
46,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,ngân anh,https://www.foody.vn/thanh-vien/91601009,4.2,06/03/2018 ,"Ngon , rẻ nhưng giao hàng ẩu","Bình thường thì mình sẽ ra quán ăn luôn nhưng hôm nay lười nên order. Mình đợi 1 tiếng rưỡi thì không sao không phàn nàn gì hết. Khi shipper gọi ra lấy hàng, mình ra luôn không để đợi lâu, vậy mà vừa ra đến nơi lại nhận được 1 câu thế này "" lấy hàng nhanh để em về chị ơi"". Mình nhớ ko lầm thì chỉ chưa đầy 2ph mình đã đứng trước mặt anh shipper r, v là lâu lắm hả :(((((((((("
47,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Tram Le,https://www.foody.vn/thanh-vien/tramlemy,7.2,03/02/2018 ,Chuẩn,"Xưa giờ mình chỉ ăn Lotteria , hôm nay lần đầu ăn Jollibee luôn đó & sau khi thử 1 lần thì quyết định là Jollibee sẽ gắn bó với mình lâu dài 😂 thích thật sự

Mì ý (lớn) 40k : ngon má ơi luôn 🍝 không tin được mì ý Jollibee ngon đến thế này đó. Chưa chỗ nào mình ăn mì ý mà ngon bằng , thề 👍🏻 ngon kinh khủng khiếp , ăn vét không chừa một miếng. Sauce mì cực ngon , cho sauce nhiều nên ăn thấm đã lắm , trong mì có vài miếng xúc xích nữa

Mực rán 7 miếng 35k : ngon và rẻ , miếng hơi nhỏ nhưng chấp nhận được

Vấn đề cần phàn nàn đó là đóng gói không cẩn thận đổ tùm lum. Nước ngọt đổ , sauce mì ý cũng đổ , hơi dơ mở bao ra dính tay bấy nhầy 😢 Jollibee nên cẩn thận hơn vì Lotteria giao nước ko hề đổ rất sạch. Với cả nhân viên giao hàng đến nơi KHÔNG NÊN bóp còi xe nhé , mất trật tự dễ sợ. Đứng trước nhà khách thấy là khách biết rồi , bóp còi à 😑

Nên lưu ý vấn đề đóng gói khi giao hàng & nhân viên giao hàng. Ngoài ra đều tuyệt vời 💯💯💯"
48,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,LOAN,https://www.foody.vn/thanh-vien/songngu43,7.8,02/01/2018 ,Cơm cá sốt ngũ vị,"Nhân viên chăm sóc tốt, giao hàng đúng hẹn, đúng order, giá tốt lại được free ship. Sẽ quay lại và giới thiệu bạn bè ạ"
49,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,TaTa Chen,https://www.foody.vn/thanh-vien/xiaoyu.loveathena,7.4,30/12/2017 ,Jollibee - Trần Hưng Đạo,"Quán nằm ngay ngã tư trần hưng đạo , nguyễn văn cừ
Không gian quán rộng, có 2 lầu luôn nhé
Quán đông nên nhân viên phục vụ cũng k kịp . Quán lúc nào cũng đông vậy.
Combo Cơm cá sốt ngũ vị + pepsi+ súp gà : 35k, cơm tỏi và cá ngon, ngon nhất nước sốt. Mua về nước sốt nhiều hơn ăn tại chỗ. Súp gà cũng ngon, vừa ăn, nhìu đồ ăn ở trong. Chỉ có pepsi bữa mình gọi, hơi ít ga, giống nước đường quá. Tương ớt k cay mà chua ngọt, làm k ngon lắm."
50,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Chupa Chup Sweetie,https://www.foody.vn/thanh-vien/song_suah,6.8,22/12/2017 ,Jollibee - Trần Hưng Đạo,"Mình rất thích ăn mì Ý ở đây vì rất hợp khẩu vị và không quá nhiều sốt cà chua như những nơi khác. Gà Sài Gòn lại rất đậm vị không gắt dầu, thêm nữa lại có vị cay rất ưng ý. Mình cũng hay đến đây và order về văn phòng ăn trưa luôn ^^
Giao hàng cũng rất nhanh và nhân viên lịch sự"
51,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Kiihu. miluu,https://www.foody.vn/thanh-vien/kiimhuong5376,6.6,06/12/2017 ,Jollibee - Trần Hưng Đạo,"Mì ý ăn ổn nhất
Còn lại bình thường gà và khoai tây hơi nguội"
52,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,laura8798,https://www.foody.vn/thanh-vien/laura8798,8.0,08/11/2017 ,Jollibee - Trần Hưng Đạo,"Đi có một mình mà kiu nhiều v đó khúc cuối ăn gà ko hết 😂😂
Mì ý ngon nhưng mà ít nên mình ph gọi 2 dĩa ăn mới đã
Trà sữa thái, trà đào ngon ún xog 2 ly no luôn 😂😂"
53,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Nguyen Pham Truc Phuong,https://www.foody.vn/thanh-vien/nguyenphamtrucphuong,7.0,13/09/2017 ,Jollibee - Trần Hưng Đạo,"Bữa giờ thấy thằng bạn ăn JOLLIBEE khen ngon quá nên bắt chước ăn thử😂mình với bạn mình kêu một combo 2 mỳ ý, 2 gà rán cay và 2 ly nước soda tổng cộng 109k nha👌🏼cá nhân mình thấy là giá cả khá rẻ luôn á,mỳ ý ăn đậm đà khá bắt miệng luôn lại có xúc xích với ham thì phải nên nói chung ăn ưng lắm nha,cái khiến mình bất ngờ nhất ở đây là gà rán hơi bị xức xắc luôn trời ơi,lớp áo bột giòn rụm cắn vô nghe đã tai y chang mấy clip review đồ ăn bên hàn vậy đó😂nghe sướng tai cực kì, gà bên trong không hề bở đã vậy cay cay chấm vớt tương chua ngọt siêu hợp luôn nha,mà gà lúc sau mới lên nên mình quên mất phải chụp mà lao vào ăn luôn hihi😝nhân viên ở đây cũng bth nè giữ xe lại free nên mình thích Jollibee lắm lắm luôn rồi😌must tryyyyyy #phuongsdreams #foodysaigon"
54,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,My Nguyễn,https://www.foody.vn/thanh-vien/han.nh5699,8.0,04/09/2017 ,JOLLIBEE - TRẦN HƯNG ĐẠO Q.5,"Trước giờ toàn ăn lotteria với kfc vì Gò Vấp hình như chưa coa Jollibee, do đi học ngay quận 5 nên gần Jollibee nên ghé ăn với bạn luôn. Tụi mình kêu combo gộm 2 mì ý, 2 miếng gà vì gọi gà sốt cay nên thêm 4k, 2 ly soda việt quất thì phải uống cũng ngon.
Gà sốt cay sốt cay đúng nghĩa luôn, mà ăn ngon, gà k bị khô hay chảy mỡ nhiều. Không gian cũng khá ổn, có điều độ mát k ổn định, chỗ mát chỗ nóng lắm.
Sẽ wuay lại vì món gà sốt cay ❤"
55,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Dân Bích Chương,https://www.foody.vn/thanh-vien/kelsi.bichtran,7.6,23/07/2017 ,Jollibee - Trần Hưng Đạo,"Đợt này cuối tháng 2/2017 , cũng gần nửa năm rồi , hồi ấy bạn mình thèm mì Ý mà ngay giờ xế nên không quán nào bán quanh đó đành vào Jollibee luôn . Bạn mình thì Mì Ý kêu combo nên rẻ , có 140k à ( đã gồm VAT ) . Mình thấy thiếu 1 ly nước nên kêu 1 ly lớn trà sữa Thái xanh 20k luôn . Tổng 160k được 2 miếng gà sốt ngon lắm , mì Ý , mực chiên giòn , khoai tây chiên và 1 nước ngọt cũng ok . Tương ớt của quán lạ , ngon ."
56,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Ánh Nga Dương,https://www.foody.vn/thanh-vien/0904280595,9.4,10/06/2017 ,Gà rán,"Thích nhất là món spagetty ở đây. Món mì ý ở đây có nước sốt cà chua ngon, thịt, xúc xích nhiều. Còn có lớp phô mát bên trên nữa. Có 2 size mì ý là size thường 30k và size khổng lồ là 40k. Ngoài ra còn có món pie nhân khoai môn 10k và món bánh xếp gà quay 12k. Kem cây ốc quế 7k 1 cây có mùi vani và socola. Kem mịn và béo và rẻ. Cơm gà sốt cay 40k có cơm ăn ngon. Nước sốt gà ngon. Burger các loại ăn được. Giá cả phải chăng.

Ăn 3 người khoảng 150k mà được rất nhìu món

Thích JOLLIBEE LẮM !!!"
57,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Anh Thơ,https://www.foody.vn/thanh-vien/thodoann,7.0,10/01/2017 ,Gà ngon giá tốt,Mình gọi mục với mỳ ý. Mỳ ý khá ngon mà rẻ. Mực dai không bị nhũn. Khong gian quán đẹp nhưng vị trí mình ngồi khong hiẻu sao lại có mùi khai mặc dù chăeng gần toilet. Sẽ ghé lại
58,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Quyên Võ,https://www.foody.vn/thanh-vien/vtlq3696,7.2,01/01/2017 ,Jollibee - Trần Hưng Đạo,"Mình siêu thích mì Ý ở Jollibie. Giá tầm ok mà lại chất lượng. Ăn từ nhà đến chỗ học. 💕
Mà có cái mình ăn xong ngồi lại tí, cái nhân viên bưng menu lên mời thêm món. Mình lấy kem. Nhưng cảm thấy cũng hơi ngại, giống như là ăn xong rồi mà không về người ta mời nếu mình muốn ngồi thì mua thêm vậy. Không hiểu mục đích này lắm. Nhưng mà kem cũng ngon.
Có sao wifi mình hông vô đươc thôi."
59,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Thư Nguyễn,https://www.foody.vn/thanh-vien/thunguyen.sg1202,6.2,28/12/2016 ,Jollibee - Trần Hưng Đạo,"Gà rán ở đây vị tạm ổn, có mì ý cũng khá ngon nha. Không gian rộng rãi nhất định sẽ ghé thử ăn các món khác xem sao"
60,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Quang Huy,https://www.foody.vn/thanh-vien/quanghuy.nguyen.33671,8.0,30/11/2016 ,Gà ngon ^^,"Lần đầu đi ăn ở đây, đối diện bên kia là KFC, bên nào cũng có đặt tiệc sinh nhật. Mình gọi 2 phần 78k gồm 2 gà rán giòn, 1 khoai tây vừa và 1 nước vừa. Gà ăn được, có cảm giác ngon hơn Lotteria, khoai tây cũng vậy. Mình cũng mới biết ở Jollibee chỉ có tương cà với tương chua ngọt thôi. Chấm gà ăn tương chua ngọt cũng ngon đó chứ. Mình có gọi thêm kem li 15k và bánh pie khoai môn 10k. Kem ngon, béo nhưng ăn nhiều sẽ ngán và kem chảy hơi nhanh. Còn bánh pie chiên giòn và nóng, nóng đến nỗi ăn bị bỏng lưỡi =)) mà bánh pie ngon lắm nha. Mọi người ăn thì nhớ cẩn thận kẻo lại bỏng lưỡi =]]"
61,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Bảo Quyên,https://www.foody.vn/thanh-vien/heo.smile_cute,8.0,27/11/2016 ,Gà rán JOLLIBEE,"Lâu lắm rồi mới ăn lại Jollibee đó. Theo ý kiến của mình thì gà rất tươi và khi mang ra còn nóng hổi luôn, khoai tây cũng ngon nữa, rau trong cơm và soup cũng ngon nốt. Mình rất hài lòng"
62,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Jay Jay,https://www.foody.vn/thanh-vien/tram_0608,7.0,24/10/2016 ,Jollibee - Trần Hưng Đạo,"Trà sữa thái xanh uống ngon, trà rất thơm và béo sữa. Ly lớn là 20k, ly đựng cũng dễ thương nữa. ;)"
63,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Phương Phạm,https://www.foody.vn/thanh-vien/phuong.pham7942,7.6,21/10/2016 ,Jollibee - Trần Hưng Đạo,"Nằm ngay ngã tư đừơng trần hưng đạo nguyễn văn cừ. Đi ngang qua thấy có khuyến mãi, thế là mình và đứa bạn liền tấp vô, vì cũng chưa biết ăn gì. Quán khá đông, nhân viên nhiệt tình,Gà nóng giòn khá ngon, gà giòn cay hấp dẫn, có điều quán đông quá nên hơi lộn xộn và phải chờ lâu,2 đứa gọi 1 phần khuyến mãi ăn là no luôn. Ngoài ra quán còn có bán trà sữa thái, trà đào. mình thích trà đào vị trà rất thơm. Lần sau sẽ ghé lại để thưởng thức món mì ý mới được."
64,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Nguyễn Gia Huy,https://www.foody.vn/thanh-vien/nguyngiahuy,7.2,29/09/2016 ,Jollibee - Trần Hưng Đạo,Quán ăn ngon rất phù hợp với các em học sinh cũng như các anh chị sinh viên nghèo. Quán phù hợp với khẩu vị người Việt. Quán mới xây lại cộng với việc ở ngay ngã tư nên không gian và địa điểm rất ok!!!
65,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Phúc Phan Kim,https://www.foody.vn/thanh-vien/nguoidatviet,10,25/09/2016 ,Rất thích Jollibee luôn í,"Sáng sớm cuối tuần kiếm chỗ ăn sáng, thấy jollibee gần nhà nên ghé ăn luôn.
- Nhân viên nhiều, phục vụ cũng nhanh
- quán cũng đa dạng, ngoài gà rán còn có cơm và nhiều loại nước để lựa chọn, và kem nữa
- Thức ăn cũng bình thường như những quán ăn gà rán khác
- Quán rộng rãi, do sử dụng máy lạnh đứng chứ không sử dụng máy trên trần nên vừa đủ mát chứ không lạnh lắm, quán sạch sẽ như các quán fastfood khác.
- mình ăn gà, khoai tây chiên, quán có bán cả bánh xếp chiên giòn ăn cũng rất ngon, nước lớn nhưng không quá nhiều và cây kem"
66,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Khanh Khanh,https://www.foody.vn/thanh-vien/Tuhuynh96,7.0,04/09/2016 ,Ăn ổn mà,"- VỊ TRÍ: Nằm ngay ngã tư Trần Hưng Đạo - Nguyễn Văn Cừ rất dễ thấy.

- KHÔNG GIAN: Khá rộng, nhiều lầu. Lúc mình tới có hai cái sinh nhật cùng lúc của mấy đứa nhỏ nên có treo thêm bóng bay gì tùm lum.

 - THỨC ĂN: Mình kêu mì spaghetti bò bằm với nước ngọt, spaghetti mùi vị cũng bình thường, ăn thấy no lưng lưng.

 - NHÂN VIÊN: Quán khá đông nên nhìn nhân viên hơi bị mệt mỏi, vì lúc đó trời mưa nhiều người ùa vô quán (giống mình).

 - GIÁ CẢ: Quá rẻ để ăn no không tính tới chất lượng."
